OBJECTID,NUMERO_ORDINE,TECNICO,DATA_PRELIVEO,SPECIE,LATITUDINE,LONGITUDINE,CULTIVAR,RISULTATO,COMUNE
"19,280","3,895",CAGNARG,02/14/2014 00:00:00,MANDORLO,40.42825000,17.93388889,****,NEGATIVO,GUAGNANO
"19,281","3,896",CAGNARG,02/14/2014 00:00:00,OLIVO,40.42825000,17.93388889,****,NEGATIVO,GUAGNANO
"19,282","3,897",MLE,02/14/2014 00:00:00,MALVA,40.00333333,18.14500000,****,NEGATIVO,CASARANO
"19,283","3,898",MLE,02/14/2014 00:00:00,OLIVO,40.00333333,18.14500000,****,NEGATIVO,CASARANO
"19,284","3,899",MLE,02/14/2014 00:00:00,OLIVO,40.00805556,18.14388889,****,NEGATIVO,CASARANO
"19,285","3,900",MLE,02/14/2014 00:00:00,MALVA,40.00805556,18.14388889,****,NEGATIVO,CASARANO
"19,286","3,901",MLE,02/14/2014 00:00:00,OLEANDRO,40.00944444,18.14861111,****,NEGATIVO,CASARANO
"19,288","3,903",MLE,02/14/2014 00:00:00,OLIVO,40.01138889,18.14055556,****,NEGATIVO,CASARANO
"19,289","3,904",MLE,02/14/2014 00:00:00,OLEANDRO,39.99916667,18.15444444,****,NEGATIVO,CASARANO
"19,290","3,905",MLE,02/14/2014 00:00:00,OLIVO,39.99611111,18.14861111,****,NEGATIVO,CASARANO
"19,291","3,906",MLE,02/14/2014 00:00:00,OLEANDRO,39.99611111,18.14861111,****,NEGATIVO,CASARANO
"19,292","3,907",MLE,02/14/2014 00:00:00,OLIVO,39.99027778,18.14111111,****,NEGATIVO,CASARANO
"19,293","3,909",MLE,02/14/2014 00:00:00,OLIVO,39.98416667,18.13111111,****,NEGATIVO,MELISSANO
"19,294","3,910",PRS,02/14/2014 00:00:00,OLIVO,39.96027778,18.06027778,****,POSITIVO,RACALE
"19,295","3,911",PRS,02/14/2014 00:00:00,MALVA,39.96000000,18.06138889,****,NEGATIVO,RACALE
"19,296","3,912",PRS,02/14/2014 00:00:00,OLIVO,39.96000000,18.06277778,****,NEGATIVO,RACALE
"19,297","3,913",PRS,02/14/2014 00:00:00,OLEANDRO,39.96000000,18.06055556,****,NEGATIVO,RACALE
"19,298","3,914",PRS,02/14/2014 00:00:00,MALVA,39.96444444,18.05888889,****,NEGATIVO,RACALE
"19,300","3,916",PRS,02/14/2014 00:00:00,OLEANDRO,39.96444444,18.05888889,****,NEGATIVO,RACALE
"19,301","3,917",PRS,02/14/2014 00:00:00,OLIVO,39.96444444,18.05888889,****,NEGATIVO,RACALE
"19,302","3,918",PRS,02/14/2014 00:00:00,OLEANDRO,39.96500000,18.05888889,****,NEGATIVO,RACALE
"19,303","3,919",PRS,02/14/2014 00:00:00,OLIVO,39.96500000,18.05888889,****,NEGATIVO,RACALE
"19,304","3,920",PRS,02/14/2014 00:00:00,OLIVO,39.96333333,18.06500000,****,POSITIVO,RACALE
"19,305","3,921",PRS,02/14/2014 00:00:00,OLIVO,39.96527778,18.06694444,****,POSITIVO,RACALE
"19,306","3,922",PRS,02/14/2014 00:00:00,OLIVO,39.96750000,18.05111111,****,NEGATIVO,RACALE
"19,307","3,923",SUMVIN,02/15/2014 00:00:00,OLIVO,40.70444444,17.76083333,****,NEGATIVO,CAROVIGNO
"19,275","5,484",MZZ – MLE,03/06/2014 00:00:00,MALVA,40.17361111,17.94611111,MALVA,NEGATIVO,NARDO'
"19,276","3,891",CAGNARG,02/14/2014 00:00:00,OLEANDRO,40.44591667,17.91858333,****,NEGATIVO,SAN DONACI
"19,277","3,892",CAGNARG,02/14/2014 00:00:00,MANDORLO,40.43955556,17.92047222,****,NEGATIVO,SAN DONACI
"19,439","4,901",CAGNVER280218,02/28/2014 00:00:00,OLIVO,40.51555556,17.81547222,****,NEGATIVO,MESAGNE
"19,440","4,902",CAGNVER280219,02/28/2014 00:00:00,MALVA,40.51555556,17.81547222,****,NEGATIVO,MESAGNE
"19,441","4,903",CAGNVER280220,02/28/2014 00:00:00,OLIVO,40.52183333,17.81430556,****,NEGATIVO,MESAGNE
"19,442","4,904",CAGNVER280221,02/28/2014 00:00:00,OLIVO,40.50800000,17.81527778,****,NEGATIVO,MESAGNE
"19,444","4,906",CAGNVER280223,02/28/2014 00:00:00,OLIVO,40.50797222,17.81836111,****,NEGATIVO,MESAGNE
"19,445","4,907",CAGNVER280224,02/28/2014 00:00:00,OLIVO,40.46836111,17.67833333,****,NEGATIVO,ORIA
"19,446","4,908",CAGNVER280225,02/28/2014 00:00:00,OLEANDRO,40.46372222,17.67741667,****,NEGATIVO,ORIA
"19,447","4,909",CAGNVER280226,02/28/2014 00:00:00,OLIVO,40.46372222,17.67741667,****,NEGATIVO,ORIA
"19,448","4,910",CAGNVER280227,02/28/2014 00:00:00,MALVA,40.45822222,17.68822222,****,NEGATIVO,ORIA
"19,449","4,911",CAGNVER280228,02/28/2014 00:00:00,OLIVO,40.45822222,17.68822222,****,NEGATIVO,ORIA
"19,450","4,912",CAGNVER280229,02/28/2014 00:00:00,OLIVO,40.45288889,17.69400000,****,NEGATIVO,ORIA
"19,451","4,913",CAGNVER280230,02/28/2014 00:00:00,OLIVO,40.49463889,17.69413889,****,NEGATIVO,ORIA
"19,452","4,914",CAGNVER280231,02/28/2014 00:00:00,MALVA,40.49463889,17.69413889,****,NEGATIVO,ORIA
"19,453","4,915",CAGNVER280232,02/28/2014 00:00:00,OLEANDRO,40.49561111,17.68086111,****,NEGATIVO,ORIA
"19,454","4,916",CAGNVER280233,02/28/2014 00:00:00,OLIVO,40.49561111,17.68086111,****,NEGATIVO,ORIA
"19,455","4,917",CAGNVER280234,02/28/2014 00:00:00,OLIVO,40.48855556,17.69091667,****,NEGATIVO,ORIA
"19,456","4,918",CAGNVER280235,02/28/2014 00:00:00,MALVA,40.48855556,17.69091667,****,NEGATIVO,ORIA
"19,457","4,919",CAGNVER280236,02/28/2014 00:00:00,OLEANDRO,40.48163889,17.68769444,****,NEGATIVO,ORIA
"19,458","4,920",CAGNVER280237,02/28/2014 00:00:00,OLIVO,40.48163889,17.68769444,****,NEGATIVO,ORIA
"19,459","4,921",CAGNVER280238,02/28/2014 00:00:00,OLIVO,40.47505556,17.68983333,****,NEGATIVO,ORIA
"19,460","4,922",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.33027778,17.88500000,CELLINA,NEGATIVO,VEGLIE
"19,462","4,924",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.33000000,17.88222222,CELLINA,NEGATIVO,NARDO'
"19,463","4,925",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.33388889,17.89388889,CELLINA,NEGATIVO,VEGLIE
"19,464","4,926",CAR – LOR,02/28/2014 00:00:00,OLEANDRO,40.34027778,17.90666667,****,NEGATIVO,VEGLIE
"19,465","4,927",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.33833333,17.88916667,CELLINA,NEGATIVO,VEGLIE
"19,466","4,928",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.34500000,17.88527778,CELLINA,NEGATIVO,VEGLIE
"19,467","4,929",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.34416667,17.89805556,CELLINA,NEGATIVO,VEGLIE
"19,468","4,930",CAR – LOR,02/28/2014 00:00:00,OLEANDRO,40.30222222,17.88416667,****,NEGATIVO,NARDO'
"19,469","5,418",LBN,03/05/2014 00:00:00,OLIVO,39.88361111,18.29972222,OGLIAROLA,NEGATIVO,ALESSANO
"19,438","4,900",CAGNVER280217,02/28/2014 00:00:00,OLIVO,40.50694444,17.82111111,****,NEGATIVO,MESAGNE
"19,534","3,959",CAGNARG150214,02/15/2014 00:00:00,OLIVO,40.48561111,17.86927778,****,NEGATIVO,BRINDISI
"19,535","3,960",CAGNARG150214,02/15/2014 00:00:00,MANDORLO,40.48561111,17.86927778,****,NEGATIVO,BRINDISI
"19,536","3,961",CAGNARG150214,02/15/2014 00:00:00,OLIVO,40.48050000,17.86733333,****,NEGATIVO,SAN DONACI
"19,537","3,962",CAGNARG150214,02/15/2014 00:00:00,MANDORLO,40.48019444,17.86077778,****,NEGATIVO,SAN DONACI
"19,538","3,964",CAGNARG150214,02/15/2014 00:00:00,OLEANDRO,40.48491667,17.86000000,****,NEGATIVO,BRINDISI
"19,540","3,966",CAGNARG150214,02/15/2014 00:00:00,OLIVO,40.50144444,17.84994444,****,NEGATIVO,MESAGNE
"19,541","3,967",CAGNARG150214,02/15/2014 00:00:00,OLIVO,40.48555556,17.83888889,****,NEGATIVO,MESAGNE
"19,542","3,968",CAGNARG150214,02/15/2014 00:00:00,OLIVO,40.48436111,17.83450000,****,NEGATIVO,MESAGNE
"19,543","3,969",SUM-VIN,02/17/2014 00:00:00,OLEANDRO,40.70138889,17.78750000,****,NEGATIVO,BRINDISI
"19,544","3,970",SUM-VIN,02/17/2014 00:00:00,MANDORLO,40.70250000,17.78916667,****,NEGATIVO,CAROVIGNO
"19,545","3,971",SUM-VIN,02/17/2014 00:00:00,OLEANDRO,40.70361111,17.79916667,****,NEGATIVO,BRINDISI
"19,546","3,972",SUM-VIN,02/17/2014 00:00:00,MANDORLO,40.69888889,17.80333333,****,NEGATIVO,BRINDISI
"19,547","3,973",SUM-VIN,02/17/2014 00:00:00,OLEANDRO,40.72833333,17.74583333,****,NEGATIVO,CAROVIGNO
"19,548","3,974",SUM-VIN,02/17/2014 00:00:00,MANDORLO,40.72333333,17.74944444,****,NEGATIVO,CAROVIGNO
"19,549","3,975",SUM-VIN,02/17/2014 00:00:00,MANDORLO,40.67555556,17.81361111,****,NEGATIVO,BRINDISI
"19,550","3,976",SUM-VIN,02/17/2014 00:00:00,OLIVO,40.67666667,17.81361111,****,NEGATIVO,BRINDISI
"19,552","3,978",SUM-VIN,02/17/2014 00:00:00,OLIVO,40.68250000,17.82194444,****,NEGATIVO,BRINDISI
"19,553","3,979",SUM-VIN,02/17/2014 00:00:00,OLEANDRO,40.69000000,17.82277778,****,NEGATIVO,BRINDISI
"19,554","3,980",SUM-VIN,02/17/2014 00:00:00,OLIVO,40.69444444,17.80972222,****,NEGATIVO,BRINDISI
"19,555","4,038",CAGNARG,02/17/2014 00:00:00,OLIVO,40.45438889,17.86491667,****,NEGATIVO,SAN PANCRAZIO SALENTINO
"19,556","4,419",Scar-Iac,02/24/2014 00:00:00,OLIVO,40.22950000,18.04772222,****,NEGATIVO,NARDO'
"19,557","4,420",Scar-Iac,02/24/2014 00:00:00,OLIVO,40.23544444,18.04872222,****,NEGATIVO,COPERTINO
"19,558","4,421",Scar-Iac,02/24/2014 00:00:00,OLIVO,40.24508333,18.04777778,****,NEGATIVO,COPERTINO
"19,559","4,422",Scar-Iac,02/24/2014 00:00:00,OLIVO,40.24297222,18.05072222,****,NEGATIVO,COPERTINO
"19,560","4,423",Scar-Iac,02/24/2014 00:00:00,OLIVO,40.24172222,18.06461111,****,NEGATIVO,COPERTINO
"19,562","4,425",Scar-Iac,02/24/2014 00:00:00,OLEANDRO,40.23327778,18.06911111,****,NEGATIVO,COPERTINO
"19,563","4,931",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.31000000,17.87861111,CELLINA,NEGATIVO,NARDO'
"19,564","4,932",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.31805556,17.89500000,CELLINA,NEGATIVO,NARDO'
"19,533","3,958",CAGNARG150214,02/15/2014 00:00:00,OLIVO,40.45950000,17.85644444,****,NEGATIVO,SAN DONACI
"19,565","4,933",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.30833333,17.90777778,CELLINA,NEGATIVO,NARDO'
"19,566","4,934",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.31250000,17.90388889,CELLINA,NEGATIVO,LEVERANO
"19,567","4,935",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.30888889,17.90527778,CELLINA,NEGATIVO,NARDO'
"19,568","4,936",CAR – LOR,02/28/2014 00:00:00,OLEANDRO,40.30194444,17.91361111,****,NEGATIVO,NARDO'
"19,569","4,937",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28027778,17.90583333,OGLIAROLA,NEGATIVO,NARDO'
"19,570","4,938",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28583333,17.89972222,CELLINA,NEGATIVO,NARDO'
"19,572","4,940",CAR – LOR,02/28/2014 00:00:00,OLEANDRO,40.29222222,17.90000000,****,NEGATIVO,NARDO'
"19,573","4,941",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28555556,17.89416667,CELLINA,NEGATIVO,NARDO'
"19,574","4,942",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28055556,17.88888889,CELLINA,NEGATIVO,PORTO CESAREO
"19,575","4,943",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28361111,17.88361111,CELLINA,NEGATIVO,PORTO CESAREO
"19,576","4,944",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28194444,17.87916667,CELLINA,NEGATIVO,PORTO CESAREO
"19,577","4,945",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28833333,17.87861111,CELLINA,NEGATIVO,NARDO'
"19,578","4,946",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28888889,17.88194444,CELLINA,NEGATIVO,NARDO'
"19,579","4,947",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.28916667,17.89027778,CELLINA,NEGATIVO,NARDO'
"19,580","4,948",CAR – LOR,02/28/2014 00:00:00,OLEANDRO,40.29111111,17.89166667,****,NEGATIVO,NARDO'
"19,581","4,949",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.29500000,17.88527778,CELLINA,NEGATIVO,NARDO'
"19,583","4,951",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.25388889,17.91527778,CELLINA,NEGATIVO,PORTO CESAREO
"19,584","4,952",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.25694444,17.90972222,CELLINA,NEGATIVO,PORTO CESAREO
"19,585","4,953",CAR – LOR,02/28/2014 00:00:00,OLEANDRO,40.26222222,17.90805556,****,NEGATIVO,PORTO CESAREO
"19,586","4,954",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.26805556,17.91638889,CELLINA,NEGATIVO,NARDO'
"19,587","4,955",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.26638889,17.89777778,CELLINA,NEGATIVO,PORTO CESAREO
"19,588","4,956",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.27083333,17.90138889,CELLINA,NEGATIVO,PORTO CESAREO
"19,589","4,958",CAR – LOR,02/28/2014 00:00:00,OLEANDRO,40.24250000,17.91472222,****,NEGATIVO,PORTO CESAREO
"19,590","4,959",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.24416667,17.91388889,OGLIAROLA,NEGATIVO,PORTO CESAREO
"19,591","4,960",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.31333333,17.94000000,CELLINA,NEGATIVO,VEGLIE
"19,593","4,962",CAR – LOR,02/28/2014 00:00:00,OLEANDRO,40.24055556,17.94833333,****,NEGATIVO,NARDO'
"19,594","4,963",CAR – LOR,02/28/2014 00:00:00,OLIVO,40.23555556,17.95472222,CELLINA,NEGATIVO,NARDO'
"19,595","5,049",CAR – LOR,03/01/2014 00:00:00,OLIVO,40.29027778,17.87083333,CELLINA,NEGATIVO,NARDO'
"19,596","5,050",CAR – LOR,03/01/2014 00:00:00,OLIVO,40.29444444,17.86583333,CELLINA,NEGATIVO,NARDO'
"19,599","5,054",CAR – LOR,03/01/2014 00:00:00,OLIVO,40.29250000,17.83888889,NOCIARA,NEGATIVO,PORTO CESAREO
"19,600","5,055",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.02916667,18.10833333,OGLIAROLA,POSITIVO,MATINO
"19,601","5,056",MZZ - MLE,03/03/2014 00:00:00,OLEANDRO,40.02916667,18.10833333,OLEANDRO,NEGATIVO,MATINO
"19,602","5,057",MZZ - MLE,03/03/2014 00:00:00,MALVA,40.02916667,18.10833333,MALVA,NEGATIVO,MATINO
"19,603","5,058",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.02444444,18.10472222,LECCINO,NEGATIVO,MATINO
"19,605","5,060",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.02444444,18.09722222,OGLIAROLA,NEGATIVO,MATINO
"19,606","5,061",MZZ - MLE,03/03/2014 00:00:00,MALVA,40.02444444,18.09722222,MALVA,NEGATIVO,MATINO
"19,607","5,062",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.02805556,18.09805556,OGLIAROLA,NEGATIVO,MATINO
"19,608","5,063",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04944444,18.23555556,CELLINA,NEGATIVO,SUPERSANO
"19,609","5,064",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04805556,18.23027778,OGLIAROLA,NEGATIVO,SUPERSANO
"19,610","5,065",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.05083333,18.22861111,CELLINA,NEGATIVO,SUPERSANO
"19,611","5,066",MZZ - MLE,03/03/2014 00:00:00,MALVA,40.05083333,18.22861111,MALVA,NEGATIVO,SUPERSANO
"19,612","5,067",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04916667,18.22500000,CELLINA,NEGATIVO,SUPERSANO
"19,613","5,068",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04583333,18.22777778,OGLIAROLA,NEGATIVO,SUPERSANO
"19,614","5,069",MZZ - MLE,03/03/2014 00:00:00,MALVA,40.04583333,18.22777778,MALVA,NEGATIVO,SUPERSANO
"19,615","5,070",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04500000,18.22500000,CELLINA,NEGATIVO,SUPERSANO
"19,617","5,072",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04416667,18.23527778,CELLINA,NEGATIVO,SUPERSANO
"19,618","5,073",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04722222,18.24000000,CELLINA,NEGATIVO,SUPERSANO
"19,619","5,074",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04916667,18.24277778,CELLINA,NEGATIVO,SUPERSANO
"19,620","5,075",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.04305556,18.23750000,CELLINA,NEGATIVO,SUPERSANO
"19,621","5,076",MZZ - MLE,03/03/2014 00:00:00,OLEANDRO,40.02750000,18.22361111,OLEANDRO,NEGATIVO,SUPERSANO
"19,622","5,077",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.02750000,18.22361111,CELLINA,NEGATIVO,SUPERSANO
"19,623","5,078",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.02250000,18.22638889,OGLIAROLA,NEGATIVO,SUPERSANO
"19,624","5,079",MZZ - MLE,03/03/2014 00:00:00,MALVA,40.02250000,18.22638889,MALVA,NEGATIVO,SUPERSANO
"19,625","5,080",MZZ - MLE,03/03/2014 00:00:00,OLIVO,40.01833333,18.21500000,CELLINA,NEGATIVO,CASARANO
"19,626","5,081",MZZ - MLE,03/03/2014 00:00:00,MALVA,40.01833333,18.21500000,MALVA,NEGATIVO,CASARANO
"19,628","21,945",PISC/MUZZ,03/12/2014 00:00:00,OLIVO,40.75624000,16.82952000,****,NEGATIVO,GIOIA DEL COLLE
"19,597","5,052",CAR – LOR,03/01/2014 00:00:00,OLIVO,40.29694444,17.85027778,CELLINA,NEGATIVO,PORTO CESAREO
"19,598","5,053",CAR – LOR,03/01/2014 00:00:00,OLIVO,40.29500000,17.84500000,CELLINA,NEGATIVO,PORTO CESAREO
"19,632","21,949",PISC/MUZZ,03/12/2014 00:00:00,OLIVO,40.73497000,16.79762000,****,NEGATIVO,GIOIA DEL COLLE
"19,633","21,950",PISC/MUZZ,03/12/2014 00:00:00,OLIVO,40.73776000,16.80379000,****,NEGATIVO,GIOIA DEL COLLE
"19,634","21,951",PISC/MUZZ,03/12/2014 00:00:00,OLIVO,40.75792000,16.82953000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"19,635","21,952",PISC/MUZZ,03/12/2014 00:00:00,06,40.76712000,16.78292000,****,NEGATIVO,SANTERAMO IN COLLE
"19,636","21,953",PISC/MUZZ,03/12/2014 00:00:00,OLIVO,40.74342000,16.79472000,****,NEGATIVO,SANTERAMO IN COLLE
"19,637","21,954",PISC/MUZZ,03/12/2014 00:00:00,06,40.74473000,16.81782000,****,NEGATIVO,GIOIA DEL COLLE
"19,639","21,956",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26015090,16.08425140,****,NEGATIVO,CANOSA DI PUGLIA
"19,640","21,957",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26259230,16.19896890,****,NEGATIVO,BARLETTA
"19,641","21,958",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26086430,16.20515630,****,NEGATIVO,ANDRIA
"19,642","21,959",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26685710,16.20216750,****,NEGATIVO,BARLETTA
"19,643","21,960",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25619890,16.14327050,****,NEGATIVO,BARLETTA
"19,644","21,961",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25725560,16.17764090,****,NEGATIVO,BARLETTA
"19,645","21,962",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26092910,16.11479950,****,NEGATIVO,BARLETTA
"19,646","21,963",PAS/STA,03/12/2014 00:00:00,OLIVO,41.27025220,16.15538020,****,NEGATIVO,BARLETTA
"19,647","21,964",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25986680,16.18141560,****,NEGATIVO,BARLETTA
"19,648","21,965",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26679610,16.08937070,****,NEGATIVO,CANOSA DI PUGLIA
"19,650","21,967",PAS/STA,03/12/2014 00:00:00,OLIVO,41.27071930,16.14066310,****,NEGATIVO,BARLETTA
"19,651","21,968",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25303650,16.15993500,****,NEGATIVO,BARLETTA
"19,652","21,969",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25300980,16.10163690,****,NEGATIVO,CANOSA DI PUGLIA
"19,653","21,970",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25828550,16.13570790,****,NEGATIVO,BARLETTA
"19,654","21,971",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26959610,16.14590260,****,NEGATIVO,BARLETTA
"19,655","21,972",PAS/STA,03/12/2014 00:00:00,OLIVO,41.27359390,16.10332490,****,NEGATIVO,BARLETTA
"19,656","21,973",PAS/STA,03/12/2014 00:00:00,OLIVO,41.27267840,16.16859580,****,NEGATIVO,BARLETTA
"19,657","21,974",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25350190,16.08708760,****,NEGATIVO,CANOSA DI PUGLIA
"19,659","21,976",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25656890,16.15704350,****,NEGATIVO,BARLETTA
"19,660","21,977",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26404190,16.13748170,****,NEGATIVO,BARLETTA
"19,661","5,943",Scar-Iac,03/10/2014 00:00:00,OLIVO,40.56261111,17.43375000,****,NEGATIVO,GROTTAGLIE
"19,662","6,054",ARGVER,03/11/2014 00:00:00,OLIVO,40.42697222,18.17469444,CELLINA,NEGATIVO,LECCE
"19,629","21,946",PISC/MUZZ,03/12/2014 00:00:00,OLIVO,40.79582000,16.82781000,****,NEGATIVO,SANTERAMO IN COLLE
"19,630","21,947",PISC/MUZZ,03/12/2014 00:00:00,OLIVO,40.78245000,16.79289000,****,NEGATIVO,SANTERAMO IN COLLE
"19,666","6,811",MLE-LBN,03/08/2014 00:00:00,OLIVO,40.16000000,18.12222222,OGLIAROLA,NEGATIVO,GALATINA
"19,667","21,788",TUC/STA,03/11/2014 00:00:00,OLIVO,41.36716080,16.06321720,****,NEGATIVO,TRINITAPOLI
"19,668","20,055",PISCOPO/FIORE,01/23/2014 00:00:00,OLIVO,40.97111111,16.67555556,****,NEGATIVO,TORITTO
"19,669","22,692",Rub-Car,04/16/2014 00:00:00,OLIVO,40.27083333,17.99327778,OGLIAROLA,NEGATIVO,LEVERANO
"19,670","7,452",Rub-Car-Sca-Lor-Iac,03/06/2014 00:00:00,OLIVO,40.28202778,18.07152778,CELLINA,NEGATIVO,COPERTINO
"19,671","22,634",Rub,04/15/2014 00:00:00,OLIVO,40.27411111,17.98325000,OGLIAROLA,NEGATIVO,LEVERANO
"19,673","20,911",PAS/STA/TUC,02/21/2014 00:00:00,OLIVO,41.13798140,16.39426230,****,NEGATIVO,CORATO
"19,674","20,418",PRO/PAS/STAL,02/11/2014 00:00:00,OLIVO,41.07487110,16.60212114,****,NEGATIVO,BITONTO
"19,675","23,002",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.52238850,16.96168140,****,NEGATIVO,PALAGIANELLO
"19,676","22,192",PAS/TUC/STA,03/31/2014 00:00:00,OLIVO,41.38153610,16.04782100,****,NEGATIVO,TRINITAPOLI
"19,677","20,522",TUC/STA/PAS,02/13/2014 00:00:00,OLIVO,41.14271550,16.55085180,****,NEGATIVO,TERLIZZI
"19,678",360,VIN ,11/21/2013 00:00:00,OLIVO,40.47388889,17.52944444,****,NEGATIVO,FRANCAVILLA FONTANA
"19,679",736,FDL PRS ,11/22/2013 00:00:00,OLIVO,40.42750000,17.47083333,****,NEGATIVO,FRAGAGNANO
"19,680",491,ARG CGN,11/21/2013 00:00:00,OLIVO,40.50500000,17.88277778,****,NEGATIVO,BRINDISI
"19,682","3,127",ARG VIN,12/09/2013 00:00:00,OLIVO,40.34750000,17.97305556,OGLIAROLA,NEGATIVO,VEGLIE
"19,683","1,691",DLM PIZ ,11/25/2013 00:00:00,OLIVO,40.01194444,18.39805556,****,NEGATIVO,DISO
"19,684","3,258",ARG CGN,12/10/2013 00:00:00,OLIVO,40.37222222,18.05472222,CELLINA,NEGATIVO,NOVOLI
"19,685","4,220",SUM/VIN,02/21/2014 00:00:00,OLIVO,40.57888889,17.71972222,****,NEGATIVO,LATIANO
"19,686","5,157",CAGNVER030314,03/03/2014 00:00:00,OLIVO,40.30661111,18.15858333,****,NEGATIVO,SAN CESARIO DI LECCE
"19,687","5,720",CAGSUMVIN060314,03/07/2014 00:00:00,OLIVO,40.42203333,18.06561667,****,POSITIVO,TREPUZZI
"19,688","22,871",TUC/STA,04/22/2014 00:00:00,OLIVO,40.62637330,16.93978500,****,NEGATIVO,CASTELLANETA
"19,689","21,058",PRO/STA,02/25/2014 00:00:00,OLIVO,41.23265460,16.41079520,****,NEGATIVO,TRANI
"19,690","22,638",Rub,04/15/2014 00:00:00,OLIVO,40.26986111,17.99211111,OGLIAROLA,NEGATIVO,LEVERANO
"19,691","21,978",PAS/STA,03/12/2014 00:00:00,OLIVO,41.25903320,16.15038680,****,NEGATIVO,BARLETTA
"19,693","21,980",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26714320,16.12556080,****,NEGATIVO,BARLETTA
"19,694","21,981",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26605220,16.11393690,****,NEGATIVO,BARLETTA
"19,695","21,982",PAS/STA,03/12/2014 00:00:00,OLEANDRO,41.26639940,16.09729390,****,NEGATIVO,CANOSA DI PUGLIA
"19,663","6,458",MRC-TNL,03/05/2014 00:00:00,OLIVO,40.13972222,18.14083333,CELLINA,NEGATIVO,ARADEO
"19,664","6,482",MRC-TNL,03/05/2014 00:00:00,OLIVO,40.10666667,18.18972222,CELLINA,NEGATIVO,CUTROFIANO
"19,665","23,107",PRO/PAS,04/24/2014 00:00:00,OLIVO,40.53979490,16.88451580,****,NEGATIVO,CASTELLANETA
"19,698","21,985",PAS/STA,03/12/2014 00:00:00,OLIVO,41.26453400,16.13198470,****,NEGATIVO,BARLETTA
